bluing,"['B', 'L', 'UW1', 'IH0', 'NG']"
bluish,"['B', 'L', 'UW1', 'IH0', 'SH']"
blunder,"['B', 'L', 'AH1', 'N', 'D', 'ER0']"
blundering,"['B', 'L', 'AH1', 'N', 'D', 'ER0', 'IH0', 'NG']"
blunk,"['B', 'L', 'AH1', 'NG', 'K']"
blunt,"['B', 'L', 'AH1', 'N', 'T']"
blunter,"['B', 'L', 'AH1', 'N', 'T', 'ER0']"
bluntly,"['B', 'L', 'AH1', 'N', 'T', 'L', 'IY0']"
bluntness,"['B', 'L', 'AH1', 'N', 'T', 'N', 'AH0', 'S']"
blur,"['B', 'L', 'ER1']"
blurb,"['B', 'L', 'ER1', 'B']"
blurred,"['B', 'L', 'ER1', 'D']"
blurry,"['B', 'L', 'ER1', 'IY0']"
blurt,"['B', 'L', 'ER1', 'T']"
blush,"['B', 'L', 'AH1', 'SH']"
blushing,"['B', 'L', 'AH1', 'SH', 'IH0', 'NG']"
bluster,"['B', 'L', 'AH1', 'S', 'T', 'ER0']"
blustering,"['B', 'L', 'AH1', 'S', 'T', 'ER0', 'IH0', 'NG']"
blustery,"['B', 'L', 'AH1', 'S', 'T', 'ER0', 'IY0']"
bo,"['B', 'OW1']"
boa,"['B', 'OW1', 'AH0']"
boar,"['B', 'AO1', 'R']"
board,"['B', 'AO1', 'R', 'D']"
boarder,"['B', 'AO1', 'R', 'D', 'ER0']"
boarding,"['B', 'AO1', 'R', 'D', 'IH0', 'NG']"
boardinghouse,"['B', 'AO1', 'R', 'D', 'IH0', 'NG', 'HH', 'AW2', 'S']"
boardman,"['B', 'AO1', 'R', 'D', 'M', 'AH0', 'N']"
boardwalk,"['B', 'AO1', 'R', 'D', 'W', 'AO2', 'K']"
boast,"['B', 'OW1', 'S', 'T']"
boastful,"['B', 'OW1', 'S', 'T', 'F', 'AH0', 'L']"
boasting,"['B', 'OW1', 'S', 'T', 'IH0', 'NG']"
boat,"['B', 'OW1', 'T']"
boathouse,"['B', 'OW1', 'T', 'HH', 'AW1', 'S']"
boating,"['B', 'OW1', 'T', 'IH0', 'NG']"
boatload,"['B', 'OW1', 'T', 'L', 'OW2', 'D']"
boatman,"['B', 'OW1', 'T', 'M', 'AH0', 'N']"
boatswain,"['B', 'OW1', 'T', 'S', 'W', 'EY0', 'N']"
boatwright,"['B', 'OW1', 'T', 'R', 'AY2', 'T']"
bob,"['B', 'AA1', 'B']"
bobber,"['B', 'AA1', 'B', 'ER0']"
bobbie,"['B', 'AA1', 'B', 'IY0']"
bobbin,"['B', 'AA1', 'B', 'AH0', 'N']"
bobbing,"['B', 'AA1', 'B', 'IH0', 'NG']"
bobble,"['B', 'AO1', 'B', 'AH0', 'L']"
bobby,"['B', 'AA1', 'B', 'IY0']"
bobcat,"['B', 'AA1', 'B', 'K', 'AE2', 'T']"
bobo,"['B', 'OW1', 'B', 'OW0']"
bobsled,"['B', 'AA1', 'B', 'S', 'L', 'EH2', 'D']"
bocce,"['B', 'OW1', 'CH', 'IY0']"
bocce,"['B', 'OW1', 'K', 'AH0']"
boche,"['B', 'AA1', 'CH']"
bock,"['B', 'AA1', 'K']"
bode,"['B', 'OW1', 'D']"
bodega,"['B', 'OW0', 'D', 'EY1', 'G', 'AH0']"
boden,"['B', 'OW1', 'D', 'AH0', 'N']"
bodice,"['B', 'AA1', 'D', 'IH0', 'S']"
bodied,"['B', 'AA1', 'D', 'IY0', 'D']"
bodily,"['B', 'AA1', 'D', 'AH0', 'L', 'IY0']"
bodkin,"['B', 'AA1', 'D', 'K', 'IH0', 'N']"
bodle,"['B', 'OW1', 'D', 'AH0', 'L']"
bodo,"['B', 'OW1', 'D', 'OW0']"
body,"['B', 'AA1', 'D', 'IY0']"
bodyguard,"['B', 'AA1', 'D', 'IY0', 'G', 'AA2', 'R', 'D']"
boer,"['B', 'AO1', 'R']"
bog,"['B', 'AA1', 'G']"
bog,"['B', 'AO1', 'G']"
bogan,"['B', 'OW1', 'G', 'AH0', 'N']"
bogard,"['B', 'AA1', 'G', 'ER0', 'D']"
bogart,"['B', 'OW1', 'G', 'AA2', 'R', 'T']"
bogey,"['B', 'OW1', 'G', 'IY0']"
bogeyman,"['B', 'OW1', 'G', 'IY0', 'M', 'AE2', 'N']"
bogeyman,"['B', 'UH1', 'G', 'IY0', 'M', 'AE2', 'N']"
boggle,"['B', 'AA1', 'G', 'AH0', 'L']"
bogie,"['B', 'UH1', 'G', 'IY0']"
bogle,"['B', 'OW1', 'G', 'AH0', 'L']"
bogota,"['B', 'OW2', 'G', 'AH0', 'T', 'AA1']"
bogue,"['B', 'OW1', 'G']"
bogus,"['B', 'OW1', 'G', 'AH0', 'S']"
bohemia,"['B', 'OW0', 'HH', 'IY1', 'M', 'IY0', 'AH0']"
bohemian,"['B', 'OW0', 'HH', 'IY1', 'M', 'IY0', 'AH0', 'N']"
boil,"['B', 'OY1', 'L']"
boiled,"['B', 'OY1', 'L', 'D']"
boiler,"['B', 'OY1', 'L', 'ER0']"
boilermaker,"['B', 'OY1', 'L', 'ER0', 'M', 'EY2', 'K', 'ER0']"
boiling,"['B', 'OY1', 'L', 'IH0', 'NG']"
bois,"['B', 'W', 'AA1']"
boisterous,"['B', 'OY1', 'S', 'T', 'ER0', 'AH0', 'S']"
boisterous,"['B', 'OY1', 'S', 'T', 'R', 'AH0', 'S']"
bola,"['B', 'OW1', 'L', 'AH0']"
bolar,"['B', 'OW1', 'L', 'ER0']"
bold,"['B', 'OW1', 'L', 'D']"
bolden,"['B', 'OW1', 'L', 'D', 'AH0', 'N']"
boldly,"['B', 'OW1', 'L', 'D', 'L', 'IY0']"
boldness,"['B', 'OW1', 'L', 'D', 'N', 'AH0', 'S']"
bole,"['B', 'OW1', 'L']"
bolero,"['B', 'OW0', 'L', 'EH1', 'R', 'OW0']"
bolivar,"['B', 'AA1', 'L', 'AH0', 'V', 'ER0']"
bolivia,"['B', 'AH0', 'L', 'IH1', 'V', 'IY0', 'AH0']"
bolivia,"['B', 'OW0', 'L', 'IH1', 'V', 'IY0', 'AH0']"
bolivian,"['B', 'OW0', 'L', 'IH1', 'V', 'IY0', 'AH0', 'N']"
bolivian,"['B', 'AH0', 'L', 'IH1', 'V', 'IY0', 'AH0', 'N']"
boll,"['B', 'OW1', 'L']"
bollard,"['B', 'AA1', 'L', 'ER0', 'D']"
boller,"['B', 'AA1', 'L', 'ER0']"
bolling,"['B', 'OW1', 'L', 'IH0', 'NG']"
bologna,"['B', 'AH0', 'L', 'OW1', 'N', 'IY0']"
bolognese,"['B', 'OW0', 'L', 'OW0', 'G', 'N', 'EY1', 'Z', 'IY0']"
bolshevik,"['B', 'OW1', 'L', 'SH', 'AH0', 'V', 'IH2', 'K']"
bolshevism,"['B', 'OW1', 'L', 'SH', 'AH0', 'V', 'IH2', 'Z', 'AH0', 'M']"
bolshevist,"['B', 'OW1', 'L', 'SH', 'IH0', 'V', 'IH2', 'S', 'T']"
bolson,"['B', 'OW1', 'L', 'S', 'AH0', 'N']"
bolster,"['B', 'OW1', 'L', 'S', 'T', 'ER0']"
bolt,"['B', 'OW1', 'L', 'T']"
bolter,"['B', 'OW1', 'L', 'T', 'ER0']"
bolting,"['B', 'OW1', 'L', 'T', 'IH0', 'NG']"
bolus,"['B', 'OW1', 'L', 'AH0', 'S']"
bom,"['B', 'AA1', 'M']"
bomb,"['B', 'AA1', 'M']"
bomb,"['B', 'AO1', 'M']"
bombard,"['B', 'AA0', 'M', 'B', 'AA1', 'R', 'D']"
bombardier,"['B', 'AA2', 'M', 'B', 'ER0', 'D', 'IH1', 'R']"
bombardment,"['B', 'AA0', 'M', 'B', 'AA1', 'R', 'D', 'M', 'AH0', 'N', 'T']"
bombast,"['B', 'AA1', 'M', 'B', 'AE0', 'S', 'T']"
bombastic,"['B', 'AA0', 'M', 'B', 'AE1', 'S', 'T', 'IH0', 'K']"
bombay,"['B', 'AA0', 'M', 'B', 'EY1']"
bombed,"['B', 'AA1', 'M', 'D']"
bomber,"['B', 'AA1', 'M', 'ER0']"
bombshell,"['B', 'AA1', 'M', 'SH', 'EH2', 'L']"
bon,"['B', 'AA1', 'N']"
bonanza,"['B', 'AH0', 'N', 'AE1', 'N', 'Z', 'AH0']"
bonaventure,"['B', 'AA1', 'N', 'AH0', 'V', 'EH2', 'N', 'CH', 'ER0']"
bond,"['B', 'AA1', 'N', 'D']"
bondage,"['B', 'AA1', 'N', 'D', 'IH0', 'JH']"
bondar,"['B', 'AH0', 'N', 'D', 'AA1', 'R']"
bonded,"['B', 'AA1', 'N', 'D', 'AH0', 'D']"
bonded,"['B', 'AA1', 'N', 'D', 'IH0', 'D']"
bonderman,"['B', 'AA1', 'N', 'D', 'ER0', 'M', 'AH0', 'N']"
bondholder,"['B', 'AA1', 'N', 'D', 'HH', 'OW2', 'L', 'D', 'ER0']"
bonding,"['B', 'AA1', 'N', 'D', 'IH0', 'NG']"
bone,"['B', 'OW1', 'N']"
boned,"['B', 'OW1', 'N', 'D']"
boneless,"['B', 'OW1', 'N', 'L', 'AH0', 'S']"
boner,"['B', 'OW1', 'N', 'ER0']"
boney,"['B', 'OW1', 'N', 'IY0']"
bonfire,"['B', 'AA1', 'N', 'F', 'AY2', 'ER0']"
bong,"['B', 'AA1', 'NG']"
bongo,"['B', 'AA1', 'NG', 'G', 'OW2']"
boni,"['B', 'OW1', 'N', 'IY0']"
bonito,"['B', 'AH0', 'N', 'IY1', 'T', 'OW0']"
bonk,"['B', 'AA1', 'NG', 'K']"
bonnet,"['B', 'AA1', 'N', 'AH0', 'T']"
bonnibel,"['B', 'AA1', 'N', 'IH0', 'B', 'AH0', 'L']"
bonnie,"['B', 'AA1', 'N', 'IY0']"
bonny,"['B', 'AA1', 'N', 'IY0']"
bonsai,"['B', 'AA0', 'N', 'S', 'AY1']"
bonus,"['B', 'OW1', 'N', 'AH0', 'S']"
bony,"['B', 'OW1', 'N', 'IY0']"
boo,"['B', 'UW1']"
boob,"['B', 'UW1', 'B']"
booby,"['B', 'UW1', 'B', 'IY0']"
boodle,"['B', 'UW1', 'D', 'AH0', 'L']"
boody,"['B', 'UW1', 'D', 'IY0']"
book,"['B', 'UH1', 'K']"
bookbinder,"['B', 'UH1', 'K', 'B', 'AY2', 'N', 'D', 'ER0']"
bookcase,"['B', 'UH1', 'K', 'K', 'EY2', 'S']"
booked,"['B', 'UH1', 'K', 'T']"
booker,"['B', 'UH1', 'K', 'ER0']"
bookie,"['B', 'UH1', 'K', 'IY0']"
booking,"['B', 'UH1', 'K', 'IH0', 'NG']"
bookish,"['B', 'UH1', 'K', 'IH0', 'SH']"
bookkeeper,"['B', 'UH1', 'K', 'K', 'IY2', 'P', 'ER0']"
bookkeeping,"['B', 'UH1', 'K', 'K', 'IY2', 'P', 'IH0', 'NG']"
booklet,"['B', 'UH1', 'K', 'L', 'IH0', 'T']"
bookmaker,"['B', 'UH1', 'K', 'M', 'EY0', 'K', 'ER0']"
bookmaking,"['B', 'UH1', 'K', 'M', 'EY2', 'K', 'IH0', 'NG']"
bookman,"['B', 'UH1', 'K', 'M', 'AH0', 'N']"
bookmark,"['B', 'UH1', 'K', 'M', 'AA0', 'R', 'K']"
bookmobile,"['B', 'UH1', 'K', 'M', 'OW0', 'B', 'IY2', 'L']"
bookseller,"['B', 'UH1', 'K', 'S', 'EH2', 'L', 'ER0']"
bookshelf,"['B', 'UH1', 'K', 'SH', 'EH2', 'L', 'F']"
bookshop,"['B', 'UH1', 'K', 'SH', 'AA2', 'P']"
bookstand,"['B', 'UH1', 'K', 'S', 'T', 'AE0', 'N', 'D']"
bookstore,"['B', 'UH1', 'K', 'S', 'T', 'AO2', 'R']"
bookworm,"['B', 'UH1', 'K', 'W', 'ER2', 'M']"
boom,"['B', 'UW1', 'M']"
boomer,"['B', 'UW1', 'M', 'ER0']"
boomerang,"['B', 'UW1', 'M', 'ER0', 'AE2', 'NG']"
booming,"['B', 'UW1', 'M', 'IH0', 'NG']"
boomlet,"['B', 'UW1', 'M', 'L', 'AH0', 'T']"
boon,"['B', 'UW1', 'N']"
boondocks,"['B', 'UW1', 'N', 'D', 'AA2', 'K', 'S']"
boondoggle,"['B', 'UW2', 'N', 'D', 'AA1', 'G', 'AH0', 'L']"
boone,"['B', 'UW1', 'N']"
boor,"['B', 'UH1', 'R']"
boorish,"['B', 'UH1', 'R', 'IH0', 'SH']"
boorishness,"['B', 'UH1', 'R', 'IH0', 'SH', 'N', 'AH0', 'S']"
boose,"['B', 'UW1', 'S']"
boost,"['B', 'UW1', 'S', 'T']"
booster,"['B', 'UW1', 'S', 'T', 'ER0']"
boosterism,"['B', 'UW1', 'S', 'T', 'ER0', 'IH2', 'Z', 'AH0', 'M']"
boot,"['B', 'UW1', 'T']"
booted,"['B', 'UW1', 'T', 'IH0', 'D']"
booth,"['B', 'UW1', 'TH']"
booting,"['B', 'UW1', 'T', 'IH0', 'NG']"
bootleg,"['B', 'UW1', 'T', 'L', 'EH2', 'G']"
bootlegger,"['B', 'UW1', 'T', 'L', 'EH2', 'G', 'ER0']"
bootlegging,"['B', 'UW1', 'T', 'L', 'EH2', 'G', 'IH0', 'NG']"
boots,"['B', 'UW1', 'T', 'S']"
bootstrap,"['B', 'UW1', 'T', 'S', 'T', 'R', 'AE2', 'P']"
booty,"['B', 'UW1', 'T', 'IY0']"
booze,"['B', 'UW1', 'Z']"
boozer,"['B', 'UW1', 'Z', 'ER0']"
boozy,"['B', 'UW1', 'Z', 'IY0']"
bop,"['B', 'AA1', 'P']"
bopeep,"['B', 'OW0', 'P', 'IY1', 'P']"
bora,"['B', 'AO1', 'R', 'AH0']"
borak,"['B', 'AO1', 'R', 'AH0', 'K']"
boral,"['B', 'AO1', 'R', 'AH0', 'L']"
borax,"['B', 'AO1', 'R', 'AE2', 'K', 'S']"
bordeaux,"['B', 'AO0', 'R', 'D', 'OW1']"
bordello,"['B', 'AO0', 'R', 'D', 'EH1', 'L', 'OW2']"
border,"['B', 'AO1', 'R', 'D', 'ER0']"
bordered,"['B', 'AO1', 'R', 'D', 'ER0', 'D']"
bordering,"['B', 'AO1', 'R', 'D', 'ER0', 'IH0', 'NG']"
borderline,"['B', 'AO1', 'R', 'D', 'ER0', 'L', 'AY2', 'N']"
bore,"['B', 'AO1', 'R']"
borealis,"['B', 'AO2', 'R', 'IY0', 'AE1', 'L', 'AH0', 'S']"
boredom,"['B', 'AO1', 'R', 'D', 'AH0', 'M']"
borer,"['B', 'AO1', 'R', 'ER0']"
borg,"['B', 'AO1', 'R', 'G']"
boric,"['B', 'AO1', 'R', 'IH0', 'K']"
boring,"['B', 'AO1', 'R', 'IH0', 'NG']"
boris,"['B', 'AO1', 'R', 'IH0', 'S']"
born,"['B', 'AO1', 'R', 'N']"
borne,"['B', 'AO1', 'R', 'N']"
borneo,"['B', 'AO1', 'R', 'N', 'IY0', 'OW2']"
boro,"['B', 'ER1', 'OW0']"
boron,"['B', 'AO1', 'R', 'AA2', 'N']"
borough,"['B', 'ER1', 'OW2']"
borrow,"['B', 'AA1', 'R', 'OW2']"
borrower,"['B', 'AA1', 'R', 'OW0', 'ER0']"
borrowing,"['B', 'AA1', 'R', 'OW0', 'IH0', 'NG']"
borsch,"['B', 'AO1', 'R', 'SH']"
borscht,"['B', 'AO1', 'R', 'SH', 'T']"
bort,"['B', 'AO1', 'R', 'T']"
bortz,"['B', 'AO1', 'R', 'T', 'S']"
bos,"['B', 'AA1', 'S']"
bosch,"['B', 'AO1', 'SH']"
bose,"['B', 'OW1', 'Z']"
boser,"['B', 'OW1', 'Z', 'ER0']"
bosh,"['B', 'AA1', 'SH']"
bosher,"['B', 'AA1', 'SH', 'ER0']"
bosnian,"['B', 'AA1', 'Z', 'N', 'IY0', 'AH0', 'N']"
bosom,"['B', 'UH1', 'Z', 'AH0', 'M']"
boss,"['B', 'AA1', 'S']"
boss,"['B', 'AO1', 'S']"
bossed,"['B', 'AA1', 'S', 'T']"
bossy,"['B', 'AO1', 'S', 'IY0']"
boston,"['B', 'AA1', 'S', 'T', 'AH0', 'N']"
boston,"['B', 'AO1', 'S', 'T', 'AH0', 'N']"
bostonian,"['B', 'AO2', 'S', 'T', 'OW1', 'N', 'IY0', 'AH0', 'N']"
botanic,"['B', 'AH0', 'T', 'AE1', 'N', 'IH0', 'K']"
botanical,"['B', 'AH0', 'T', 'AE1', 'N', 'IH0', 'K', 'AH0', 'L']"
botanically,"['B', 'AH0', 'T', 'AE1', 'N', 'AH0', 'K', 'AH0', 'L', 'IY0']"
botanically,"['B', 'AH0', 'T', 'AE1', 'N', 'AH0', 'K', 'L', 'IY0']"
botanist,"['B', 'AA1', 'T', 'AH0', 'N', 'AH0', 'S', 'T']"
botanist,"['B', 'AA1', 'T', 'AH0', 'N', 'IH0', 'S', 'T']"
botany,"['B', 'AA1', 'T', 'AH0', 'N', 'IY0']"
botch,"['B', 'AA1', 'CH']"
botched,"['B', 'AA1', 'CH', 'T']"
botfly,"['B', 'AA1', 'T', 'F', 'L', 'AY2']"
both,"['B', 'OW1', 'TH']"
bother,"['B', 'AA1', 'DH', 'ER0']"
bothersome,"['B', 'AA1', 'DH', 'ER0', 'S', 'AH0', 'M']"
botrytis,"['B', 'AH0', 'T', 'R', 'IH1', 'T', 'IH0', 'S']"
bott,"['B', 'AA1', 'T']"
bottle,"['B', 'AA1', 'T', 'AH0', 'L']"
bottled,"['B', 'AA1', 'T', 'AH0', 'L', 'D']"
bottleneck,"['B', 'AA1', 'T', 'AH0', 'L', 'N', 'EH2', 'K']"
bottler,"['B', 'AA1', 'T', 'L', 'ER0']"
bottling,"['B', 'AA1', 'T', 'AH0', 'L', 'IH0', 'NG']"
bottling,"['B', 'AA1', 'T', 'L', 'IH0', 'NG']"
bottom,"['B', 'AA1', 'T', 'AH0', 'M']"
bottomed,"['B', 'AA1', 'T', 'AH0', 'M', 'D']"
bottoming,"['B', 'AA1', 'T', 'AH0', 'M', 'IH0', 'NG']"
bottomless,"['B', 'AA1', 'T', 'AH0', 'M', 'L', 'AH0', 'S']"
botulism,"['B', 'AA1', 'CH', 'UW0', 'L', 'IH2', 'Z', 'AH0', 'M']"
bouche,"['B', 'AW1', 'CH']"
boucher,"['B', 'UW1', 'SH', 'AH0']"
boucher,"['B', 'AW1', 'CH', 'ER0']"
boucher,"['B', 'AO1', 'CH', 'ER0']"
boudoir,"['B', 'UW1', 'D', 'OY2', 'R']"
bougainvillea,"['B', 'UW2', 'G', 'EY2', 'N', 'V', 'IH1', 'L', 'IY0', 'AH0']"
bough,"['B', 'AW1']"
bought,"['B', 'AA1', 'T']"
bought,"['B', 'AO1', 'T']"
boughten,"['B', 'AO1', 'T', 'AH0', 'N']"
bougie,"['B', 'UW1', 'ZH', 'IY2']"
bouillon,"['B', 'UW2', 'W', 'IH1', 'L', 'AH0', 'N']"
boulder,"['B', 'OW1', 'L', 'D', 'ER0']"
boule,"['B', 'UW1', 'L']"
boulevard,"['B', 'UH1', 'L', 'AH0', 'V', 'AA2', 'R', 'D']"
boulter,"['B', 'OW1', 'L', 'T', 'ER0']"
bounce,"['B', 'AW1', 'N', 'S']"
bouncer,"['B', 'AW1', 'N', 'S', 'ER0']"
bouncing,"['B', 'AW1', 'N', 'S', 'IH0', 'NG']"
bound,"['B', 'AW1', 'N', 'D']"
boundary,"['B', 'AW1', 'N', 'D', 'ER0', 'IY0']"
boundary,"['B', 'AW1', 'N', 'D', 'R', 'IY0']"
bounded,"['B', 'AW1', 'N', 'D', 'AH0', 'D']"
bounded,"['B', 'AW1', 'N', 'D', 'IH0', 'D']"
bounder,"['B', 'AW1', 'N', 'D', 'ER0']"
bounding,"['B', 'AW1', 'N', 'D', 'IH0', 'NG']"
boundless,"['B', 'AW1', 'N', 'D', 'L', 'AH0', 'S']"
bountiful,"['B', 'AW1', 'N', 'T', 'IH0', 'F', 'AH0', 'L']"
bountiful,"['B', 'AW1', 'N', 'IH0', 'F', 'AH0', 'L']"
bounty,"['B', 'AW1', 'N', 'T', 'IY0']"
bouquet,"['B', 'UW0', 'K', 'EY1']"
bourbon,"['B', 'ER1', 'B', 'AH0', 'N']"
bourg,"['B', 'AO1', 'R', 'G']"
bourgeois,"['B', 'UH0', 'R', 'ZH', 'W', 'AA1']"
bourgeois,"['B', 'UH1', 'R', 'ZH', 'W', 'AA0']"
bourgeoisie,"['B', 'UH2', 'R', 'ZH', 'W', 'AA2', 'Z', 'IY1']"
bourn,"['B', 'AO1', 'R', 'N']"
bourse,"['B', 'AO1', 'R', 'S']"
bouse,"['B', 'AW1', 'S']"
bout,"['B', 'AW1', 'T']"
bovine,"['B', 'OW1', 'V', 'AY2', 'N']"
bow,"['B', 'AW1']"
bow,"['B', 'OW1']"
bowed,"['B', 'AW1', 'D']"
bowed,"['B', 'OW1', 'D']"
bowel,"['B', 'AW1', 'AH0', 'L']"
bowels,"['B', 'AW1', 'AH0', 'L', 'Z']"
bowels,"['B', 'AW1', 'L', 'Z']"
bower,"['B', 'AW1', 'ER0']"
bowery,"['B', 'AW1', 'ER0', 'IY0']"
bowie,"['B', 'OW1', 'IY0']"
bowing,"['B', 'OW1', 'IH0', 'NG']"
bowing,"['B', 'AW1', 'IH0', 'NG']"
bowker,"['B', 'OW1', 'K', 'ER0']"
bowl,"['B', 'OW1', 'L']"
bowler,"['B', 'OW1', 'L', 'ER0']"
bowline,"['B', 'OW1', 'L', 'AY0', 'N']"
bowling,"['B', 'OW1', 'L', 'IH0', 'NG']"
bowls,"['B', 'OW1', 'L', 'Z']"
bowman,"['B', 'OW1', 'M', 'AH0', 'N']"
bowyer,"['B', 'OW1', 'Y', 'ER0']"
box,"['B', 'AA1', 'K', 'S']"
boxcar,"['B', 'AA1', 'K', 'S', 'K', 'AA2', 'R']"
boxer,"['B', 'AA1', 'K', 'S', 'ER0']"
boxing,"['B', 'AA1', 'K', 'S', 'IH0', 'NG']"
boxwood,"['B', 'AA1', 'K', 'S', 'W', 'UH2', 'D']"
boxy,"['B', 'AA1', 'K', 'S', 'IY0']"
boy,"['B', 'OY1']"
boyar,"['B', 'OW0', 'Y', 'AA1', 'R']"
boyce,"['B', 'OY1', 'S']"
boycott,"['B', 'OY1', 'K', 'AA2', 'T']"
boyd,"['B', 'OY1', 'D']"
boyer,"['B', 'OY1', 'ER0']"
boyhood,"['B', 'OY1', 'HH', 'UH2', 'D']"
boyish,"['B', 'OY1', 'IH0', 'SH']"
boza,"['B', 'OW1', 'Z', 'AH0']"
bozo,"['B', 'OW1', 'Z', 'OW2']"
bra,"['B', 'R', 'AA1']"
brabant,"['B', 'R', 'AA1', 'B', 'AH0', 'N', 'T']"
brace,"['B', 'R', 'EY1', 'S']"
braced,"['B', 'R', 'EY1', 'S', 'T']"
bracelet,"['B', 'R', 'EY1', 'S', 'L', 'AH0', 'T']"
bracer,"['B', 'R', 'EY1', 'S', 'ER0']"
bracero,"['B', 'R', 'AA0', 'CH', 'EH1', 'R', 'OW0']"
braces,"['B', 'R', 'EY1', 'S', 'AH0', 'Z']"
braces,"['B', 'R', 'EY1', 'S', 'IH0', 'Z']"
brach,"['B', 'R', 'AE1', 'CH']"
brachiopod,"['B', 'R', 'EY1', 'K', 'IY0', 'AH0', 'P', 'AA2', 'D']"
bracing,"['B', 'R', 'EY1', 'S', 'IH0', 'NG']"
bracingly,"['B', 'R', 'EY1', 'S', 'IH0', 'NG', 'G', 'L', 'IY0']"
brack,"['B', 'R', 'AE1', 'K']"
bracken,"['B', 'R', 'AE1', 'K', 'AH0', 'N']"
bracker,"['B', 'R', 'AE1', 'K', 'ER0']"
bracket,"['B', 'R', 'AE1', 'K', 'IH0', 'T']"
brackish,"['B', 'R', 'AE1', 'K', 'IH0', 'SH']"
brad,"['B', 'R', 'AE1', 'D']"
bradbury,"['B', 'R', 'AE1', 'D', 'B', 'EH2', 'R', 'IY0']"
bradford,"['B', 'R', 'AE1', 'D', 'F', 'ER0', 'D']"
bradley,"['B', 'R', 'AE1', 'D', 'L', 'IY0']"
bradshaw,"['B', 'R', 'AE1', 'D', 'SH', 'AO2']"
bradycardia,"['B', 'R', 'AE2', 'D', 'AH0', 'K', 'AA1', 'R', 'D', 'IY0', 'AH0']"
bradycardia,"['B', 'R', 'AE2', 'D', 'IH0', 'K', 'AA1', 'R', 'D', 'IY0', 'AH0']"
brae,"['B', 'R', 'EY1']"
brag,"['B', 'R', 'AE1', 'G']"
bragger,"['B', 'R', 'AE1', 'G', 'ER0']"
bragging,"['B', 'R', 'AE1', 'G', 'IH0', 'NG']"
brahm,"['B', 'R', 'AA1', 'M']"
brahmin,"['B', 'R', 'AA1', 'M', 'IH0', 'N']"
braid,"['B', 'R', 'EY1', 'D']"
braided,"['B', 'R', 'EY1', 'D', 'IH0', 'D']"
braiding,"['B', 'R', 'EY1', 'D', 'IH0', 'NG']"
braille,"['B', 'R', 'EY1', 'L']"
brain,"['B', 'R', 'EY1', 'N']"
brainer,"['B', 'R', 'EY1', 'N', 'ER0']"
brainless,"['B', 'R', 'EY1', 'N', 'L', 'IH0', 'S']"
brains,"['B', 'R', 'EY1', 'N', 'Z']"
brainwash,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH']"
brainwashing,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH', 'IH0', 'NG']"
brainy,"['B', 'R', 'EY1', 'N', 'IY0']"
braise,"['B', 'R', 'EY1', 'Z']"
brake,"['B', 'R', 'EY1', 'K']"
brakeman,"['B', 'R', 'EY1', 'K', 'M', 'AH0', 'N']"
braker,"['B', 'R', 'EY1', 'K', 'ER0']"
bram,"['B', 'R', 'AE1', 'M']"
bramble,"['B', 'R', 'AE1', 'M', 'B', 'AH0', 'L']"
bran,"['B', 'R', 'AE1', 'N']"
branch,"['B', 'R', 'AE1', 'N', 'CH']"
branched,"['B', 'R', 'AE1', 'N', 'CH', 'T']"
branching,"['B', 'R', 'AE1', 'N', 'CH', 'IH0', 'NG']"
branchlet,"['B', 'R', 'AE1', 'N', 'CH', 'L', 'AH0', 'T']"
brand,"['B', 'R', 'AE1', 'N', 'D']"
branded,"['B', 'R', 'AE1', 'N', 'D', 'IH0', 'D']"
brandenburg,"['B', 'R', 'AE1', 'N', 'D', 'AH0', 'N', 'B', 'ER0', 'G']"
brandenburger,"['B', 'R', 'AE1', 'N', 'D', 'AH0', 'N', 'B', 'ER0', 'G', 'ER0']"
brander,"['B', 'R', 'AE1', 'N', 'D', 'ER0']"
brandi,"['B', 'R', 'AE1', 'N', 'D', 'IY0']"
brandish,"['B', 'R', 'AE1', 'N', 'D', 'IH0', 'SH']"
brandon,"['B', 'R', 'AE1', 'N', 'D', 'AH0', 'N']"
brandy,"['B', 'R', 'AE1', 'N', 'D', 'IY0']"
brandywine,"['B', 'R', 'AE1', 'N', 'D', 'IY0', 'W', 'AY2', 'N']"
brank,"['B', 'R', 'AE1', 'NG', 'K']"
branner,"['B', 'R', 'AE1', 'N', 'ER0']"
brant,"['B', 'R', 'AE1', 'N', 'T']"
brash,"['B', 'R', 'AE1', 'SH']"
brashness,"['B', 'R', 'AE1', 'SH', 'N', 'AH0', 'S']"
brass,"['B', 'R', 'AE1', 'S']"
brassard,"['B', 'R', 'AE1', 'S', 'ER0', 'D']"
brassy,"['B', 'R', 'AE1', 'S', 'IY0']"
brat,"['B', 'R', 'AE1', 'T']"
brattle,"['B', 'R', 'AE1', 'T', 'AH0', 'L']"
bravado,"['B', 'R', 'AH0', 'V', 'AA1', 'D', 'OW0']"
brave,"['B', 'R', 'EY1', 'V']"
bravely,"['B', 'R', 'EY1', 'V', 'L', 'IY0']"
braver,"['B', 'R', 'EY1', 'V', 'ER0']"
bravery,"['B', 'R', 'EY1', 'V', 'ER0', 'IY0']"
